line_number,exec_time,success,size
405,0.00018725800327956676,True,0.0
406,0.00010065699461847544,True,-0.16666666666666666
407,0.0002689559478312731,True,-0.16666666666666666
408,0.00016931898426264524,True,0.0
409,0.00025739590637385845,True,0.0
410,0.000100770965218544,True,-0.16666666666666666
411,0.00029667594935745,True,-0.16666666666666666
412,0.00010082393418997526,True,-0.5
413,0.00010558194480836391,True,-0.5
414,0.00011566805187612772,True,0.3333333333333333
415,0.0001853179419413209,True,0.3333333333333333
416,0.00011014204937964678,True,0.3333333333333333
417,0.00016349204815924168,True,0.3333333333333333
418,0.00010011997073888779,True,-0.3333333333333333
419,0.00022447796072810888,True,-0.3333333333333333
420,9.90330008789897e-05,True,0.3333333333333333
421,0.00014601193834096193,True,0.3333333333333333
422,0.00011811498552560806,True,-0.16666666666666666
423,0.00025224697310477495,True,-0.16666666666666666
424,0.00010535097680985928,True,-0.5
425,0.0002568269846960902,True,-0.5
426,9.245891124010086e-05,True,-0.5
427,0.00021079694852232933,True,-0.5
428,0.00010750698857009411,True,0.3333333333333333
429,0.00016199599485844374,True,0.3333333333333333
430,0.00010363291949033737,True,-0.5
431,0.00031882908660918474,True,-0.5
432,0.00011459493543952703,True,0.0
433,0.00026468001306056976,True,0.0
434,0.000100292032584548,True,0.3333333333333333
435,0.0001830219989642501,True,0.3333333333333333
436,0.00010067597031593323,True,0.3333333333333333
437,0.0001600210089236498,True,0.3333333333333333
438,0.00010142999235540628,True,0.6666666666666666
439,0.00019219599198549986,True,0.6666666666666666
440,0.00011430296581238508,True,-0.2
441,0.00022101099602878094,True,-0.2
442,0.00013011693954467773,True,0.0
443,0.0002628930378705263,True,0.0
444,0.00011040305253118277,True,-0.4
445,0.00022649404127150774,True,-0.4
446,0.0001084629911929369,True,-0.4
447,0.00022480811458081007,True,-0.4
448,9.985198266804218e-05,True,-0.3333333333333333
449,0.0002412149915471673,True,-0.3333333333333333
450,0.00010570790618658066,True,-0.2
451,0.0002498640678822994,True,-0.2
452,9.641493670642376e-05,True,-0.4
453,0.00020302704069763422,True,-0.4
454,0.00011304498184472322,True,-0.2
455,0.00025416293647140265,True,-0.2
456,9.988399688154459e-05,True,0.0
457,0.00014225102495402098,True,0.0
458,0.00010767392814159393,True,0.0
459,0.00015975499991327524,True,0.0
460,0.00010560802184045315,True,-0.2
461,0.00020254799164831638,True,-0.2
462,0.00010525493416935205,True,-0.5
463,0.00010484701488167048,True,-0.5
464,9.894301183521748e-05,True,-0.5
465,0.0002598579740151763,True,-0.5
466,0.00011269794777035713,True,0.0
467,0.00024181802291423082,True,0.0
468,0.00011424999684095383,True,-0.16666666666666666
469,0.00029985897708684206,True,-0.16666666666666666
470,0.00010970898438245058,True,0.0
471,0.00014787493273615837,True,0.0
472,0.00012123200576752424,True,-0.3333333333333333
473,0.0002732769353315234,True,-0.3333333333333333
474,9.689200669527054e-05,True,-0.6666666666666666
475,8.146895561367273e-05,True,-0.6666666666666666
476,0.00010291894432157278,True,0.0
477,0.00016689591575413942,True,0.0
478,0.00010398693848401308,True,0.3333333333333333
479,0.00013875402510166168,True,0.3333333333333333
480,9.86920204013586e-05,True,0.0
481,0.00014350400306284428,True,0.0
482,0.00011793593876063824,True,-0.3333333333333333
483,0.0003037028945982456,True,-0.3333333333333333
484,0.00018533202819526196,True,-0.16666666666666666
485,0.0002522700233384967,True,-0.16666666666666666
486,0.0001099809305742383,True,-0.3333333333333333
487,0.0001684919698163867,True,-0.3333333333333333
488,0.00011599005665630102,True,0.3333333333333333
489,0.0001642969436943531,True,0.3333333333333333
490,0.00010081299114972353,True,-0.5
491,0.00011641706805676222,True,-0.5
492,0.0001047399127855897,True,-0.5
493,0.00010562792886048555,True,-0.5
494,0.00012854707892984152,True,0.6666666666666666
495,0.00016761606093496084,True,0.6666666666666666
496,0.00011451099999248981,True,-0.16666666666666666
497,0.00028335105162113905,True,-0.16666666666666666
498,0.00012676604092121124,True,0.0
499,0.00026647199410945177,True,0.0
500,0.0001330770319327712,True,0.3333333333333333
501,0.00014676200225949287,True,0.3333333333333333
502,0.00012812099885195494,True,0.0
503,0.0002179119037464261,True,0.0
504,0.0001281030708923936,True,0.0
505,0.00021188706159591675,True,0.0
506,0.00012034503743052483,True,-0.4
507,0.00021700991783291101,True,-0.4
508,0.00011597189586609602,True,0.6666666666666666
509,0.00014731392730027437,True,0.6666666666666666
510,0.0001070280559360981,True,-0.3333333333333333
511,0.000318047939799726,True,-0.3333333333333333
512,0.00012224598322063684,True,-0.16666666666666666
513,0.00031009793747216463,True,-0.16666666666666666
514,0.00011463300324976444,True,-0.16666666666666666
515,0.00026369502302259207,True,-0.16666666666666666
516,0.00011914107017219067,True,0.6666666666666666
517,0.00017267593648284674,True,0.6666666666666666
518,0.00013532303273677826,True,0.0
519,0.00028973398730158806,True,0.0
520,0.00011721090413630009,True,0.0
521,0.0002826990094035864,True,0.0
522,0.0001190720358863473,True,-0.2
523,0.00025062402710318565,True,-0.2
524,0.00010127096902579069,True,-0.3333333333333333
525,0.00017038709484040737,True,-0.3333333333333333
526,0.00012550200335681438,True,0.0
527,0.00016704702284187078,True,0.0
528,0.00012343400157988071,True,-0.16666666666666666
529,0.0003270920133218169,True,-0.16666666666666666
530,0.00012206495739519596,True,0.3333333333333333
531,0.00017227395437657833,True,0.3333333333333333
532,0.00013009109534323215,True,-0.2
533,0.00023219198919832706,True,-0.2
534,0.00012341502588242292,True,-0.16666666666666666
535,0.00027532700914889574,True,-0.16666666666666666
536,0.00010605202987790108,True,-0.3333333333333333
537,0.0002475109649822116,True,-0.3333333333333333
538,9.504798799753189e-05,True,-0.6666666666666666
539,0.00013313605450093746,True,-0.6666666666666666
540,0.00010375306010246277,True,-0.5
541,0.00011858390644192696,True,-0.5
542,0.00011452299077063799,True,0.6666666666666666
543,0.0001783550251275301,True,0.6666666666666666
544,0.00012337695807218552,True,-0.2
545,0.0002500650007277727,True,-0.2
546,9.116996079683304e-05,True,-0.6666666666666666
547,0.00023326498921960592,True,-0.6666666666666666
548,9.919505100697279e-05,True,-0.2
549,0.0002625429769977927,True,-0.2
550,0.00011777307372540236,True,-0.2
551,0.0002898949896916747,True,-0.2
552,0.00012936897110193968,True,-0.16666666666666666
553,0.0003248059656471014,True,-0.16666666666666666
554,0.00012521399185061455,True,0.3333333333333333
555,0.00012486299965530634,True,0.3333333333333333
556,0.0001270649954676628,True,-0.4
557,0.0002500570844858885,True,-0.4
558,0.00012619607150554657,True,0.3333333333333333
559,0.00017181795556098223,True,0.3333333333333333
560,0.0001231150235980749,True,-0.16666666666666666
561,0.00030518905259668827,True,-0.16666666666666666
562,0.00012160802725702524,True,0.3333333333333333
563,0.00016254407819360495,True,0.3333333333333333
564,0.00012797594536095858,True,-0.25
565,0.00021031999494880438,True,-0.25
566,0.00011614395771175623,True,-0.2
567,0.0002423370024189353,True,-0.2
568,0.00012051803059875965,True,-0.16666666666666666
569,0.00024435995146632195,True,-0.16666666666666666
570,0.0001086769625544548,True,-0.3333333333333333
571,0.00029075704514980316,True,-0.3333333333333333
572,0.0001374739222228527,True,-0.16666666666666666
573,0.0002868409501388669,True,-0.16666666666666666
574,0.00010773097164928913,True,-0.3333333333333333
575,0.0002692330162972212,True,-0.3333333333333333
576,0.00012598605826497078,True,-0.2
577,0.0002579739084467292,True,-0.2
578,0.00011120096314698458,True,-0.4
579,0.00028253195341676474,True,-0.4
580,0.00012897304259240627,True,-0.16666666666666666
581,0.0002671650145202875,True,-0.16666666666666666
582,0.00010799791198223829,True,-0.6
583,0.0002468409948050976,True,-0.6
584,0.0001324779586866498,True,-0.16666666666666666
585,0.00034453393891453743,True,-0.16666666666666666
586,0.00012761098332703114,True,-0.16666666666666666
587,0.0003143500071018934,True,-0.16666666666666666
588,0.00011754105798900127,True,0.0
589,0.0001811030087992549,True,0.0
590,0.00012638303451240063,True,0.3333333333333333
591,0.00017011992167681456,True,0.3333333333333333
592,0.00012378802057355642,True,-0.16666666666666666
593,0.00030348007567226887,True,-0.16666666666666666
594,0.00011764199007302523,True,0.6666666666666666
595,0.00016146397683769464,True,0.6666666666666666
596,0.00010286306496709585,True,-0.3333333333333333
597,0.00013934203889220953,True,-0.3333333333333333
598,0.00010685797315090895,True,0.0
599,0.00013364595361053944,True,0.0
600,0.00011324603110551834,True,0.3333333333333333
601,0.00013129902072250843,True,0.3333333333333333
602,0.0001082689268514514,True,0.3333333333333333
603,0.0001716769766062498,True,0.3333333333333333
604,0.00012465904001146555,True,-0.16666666666666666
605,0.00032173399813473225,True,-0.16666666666666666
606,0.00012717710342258215,True,-0.16666666666666666
607,0.0003489500377327204,True,-0.16666666666666666
608,0.00012460991274565458,True,-0.4
609,0.0003027389757335186,True,-0.4
610,0.00012905907351523638,True,-0.2
611,0.0002173059619963169,True,-0.2
612,0.000125202932395041,True,-0.3333333333333333
613,0.00027503492310643196,True,-0.3333333333333333
614,0.00012007704935967922,True,-0.16666666666666666
615,0.0003332890337333083,True,-0.16666666666666666
616,0.00014322600327432156,True,0.0
617,0.00025698705576360226,True,0.0
618,0.0002088099718093872,True,0.0
619,0.0002543559530749917,True,0.0
620,0.0001277149422094226,True,0.0
621,0.0002488578902557492,True,0.0
622,0.00012848805636167526,True,-0.16666666666666666
623,0.00028160889632999897,True,-0.16666666666666666
624,0.00011296395678073168,True,-0.5
625,0.00029610004276037216,True,-0.5
626,0.00012014899402856827,True,0.6666666666666666
627,0.00017229595687240362,True,0.6666666666666666
628,0.00012317497748881578,True,0.3333333333333333
629,0.00019583699759095907,True,0.3333333333333333
630,0.00011643802281469107,True,-0.3333333333333333
631,0.000313278054818511,True,-0.3333333333333333
632,0.00011673301924020052,True,0.3333333333333333
633,0.00016008398961275816,True,0.3333333333333333
634,0.000119604985229671,True,0.0
635,0.00023543904535472393,True,0.0
636,0.00011576595716178417,True,-0.2
637,0.0002502299612388015,True,-0.2
638,0.0001346709905192256,True,-0.3333333333333333
639,0.000314355012960732,True,-0.3333333333333333
640,0.000113133923150599,True,0.0
641,0.00015397393144667149,True,0.0
642,0.0001233760267496109,True,0.6666666666666666
643,0.00017922604456543922,True,0.6666666666666666
644,0.00011610903311520815,True,0.0
645,0.00014791893772780895,True,0.0
